이름,서브카테고리,평점,리뷰수,주소,위도,경도,전화번호,메뉴,영업시간
신서방부대찌개,"찌개,전골",3.2,52,"서울 송파구 오금로46길 16
(지번) 가락동 174-22",37.49611879,127.1353922,02-449-3670,"부대찌개 (20,000원)",영업시간 월~토 11:00 ~ 15:00
문가네정육식당,"육류,고기",4.3,11,"서울 송파구 새말로 125 1층
(지번) 문정동 85",37.48310534,127.1278868,02-448-0270,"소살치살(180g) (17,000원), 소갈비살(180g) (17,000원), 소부채살(180g) (15,000원), 소차돌박이(180g) (16,000원), 생삼겹살(180g) (13,000원), 한우 육회 한접시(150g) (20,000원), 한우 육회 비빔밥(50g) (8,000원), 작은소한마리(2~3인용) (59,000원), 소꽃등심(180g) (15,000원), 소우삼겹(180g) (14,000원), 한우차돌박이(150g) (22,000원), 추억의도시락 (4,000원), 물냉면 (6,000원), 비빔냉면 (6,000원), 모듬버섯 (4,000원)",매일 11:30 ~ 22:00
감성채널,분식,3.6,142,"서울 송파구 오금로 146 1층
(지번) 송파동 59-11",37.51063805,127.1108187,02-423-8401,"커플세트 (20,000원), 세트1 (2인) (17,000원), 감성떡볶이 (2인) (13,000원), 부대떡볶이 (2인) (17,000원), 차돌떡볶이 (2인) (17,000원)",월요일
김태완스시 송파본점,"초밥,롤",4.9,361,"서울 송파구 오금로 148 1층 104~106호
(지번) 송파동 48-16",37.51047901,127.111124,02-2202-3303,메뉴 없음,매일 10:30 ~ 22:00
송파아구찜,아구,3.5,24,"서울 송파구 오금로44길 50-22 1층
(지번) 가락동 194-15",37.4948268,127.1315103,02-403-0327,"아구찜 (소) (48,000원), 아구탕 (소) (48,000원), 섞어찜 (중) (70,000원), 섞어탕 (중) (70,000원), 낙지대하 (소) (48,000원)",
모범가츠,"돈까스,우동",4.7,82,"서울 송파구 동남로2길 8 1층
(지번) 문정동 53-7",37.4884453,127.1223113,02-448-5559,"로스가츠 (12,000원), 히레가츠 (13,000원), B로스,히레,새우가츠 (15,000원), 김치돈가츠나베 (11,000원), 특로스가츠 (15,000원), A로스, 히레가츠 (14,000원), 냉모밀 (9,000원), B로스,히레,치즈돈가츠 (16,000원)","월,일요일"
에브리데이몬데이,갤러리카페,4.1,114,"서울 송파구 송파대로48길 14
(지번) 송파동 9-17",37.50885519,127.1057572,02-416-0307,"에스프레소 (4,500원), 아메리카노 (5,000원), 카페 라떼 (5,500원), 에몬 말차 우유 (6,500원), 그린키위 레몬에이드 (7,000원)",월요일
부미면옥함흥,냉면,3.4,38,"서울 송파구 백제고분로 219 1층
(지번) 삼전동 9-15",37.50374142,127.0909668,02-424-4618,"회냉면 (보통맛/매운맛) (11,000원), 비빔냉면 (보통맛/매운맛) (10,000원), 물냉면 (10,000원), 갈비탕 (16,000원), 김치전골 (11,000원)",매일 11:00 ~ 22:00
송어야,회,3.9,30,"서울 송파구 백제고분로9길 9 1층
(지번) 잠실동 194-1",37.50951084,127.0801257,02-420-9777,송어회 (변동가격),월~목 14:00 ~ 24:00
잠실백암순대국,순대,4,47,"서울 송파구 백제고분로7길 6-19
(지번) 잠실동 195-5",37.50955226,127.0796319,02-423-2657,"순대국 (10,000원), 수육국밥 (10,000원), 김치순대국 (10,000원), 김치수육국밥 (10,000원), 황태북어국 (9,000원), 왕만두국 (10,000원), 찐만두한접시 (10,000원), 순대모듬 (소) (20,000원), 오소리감투 (15,000원), 곱창볶음 (20,000원), 술국 (20,000원), 모듬수육 (소) (35,000원), 철판볶음 (35,000원)",월~토 15:00 ~ 17:00
르봉마리아쥬,카페,4.3,170,"서울 송파구 올림픽로 417 1층
(지번) 신천동 20-7",37.52041111,127.1138868,02-790-6718,"에스프레소 (4,000원), 아메리카노 (4,000원), 카페라떼 (4,500원), 바닐라라떼 (5,000원), 크림모카 (5,500원), 웨딩임페리얼 (6,000원), 마르코폴로 (6,000원), 히비스커스 (6,000원), 그린티라떼 (5,500원), 딸기그린티라떼 (6,000원), 딸기라떼 (6,000원), 미숫가루 (5,000원), 밀크티 (6,000원), 우유 (3,000원), 자몽에이드 (6,000원), 레몬에이드 (6,000원), 바질토마토에이드 (6,000원), 망고오렌지쥬스 (6,000원), 라임민트아이스티 (4,500원)",매일 07:00 ~ 22:00
수가성순두부전문점,두부전문점,3.9,176,"서울 송파구 올림픽로 293-19 현대타워 지하1층
(지번) 신천동 7-28",37.51512609,127.1024803,02-416-0809,메뉴 없음,월~금 15:00 ~ 17:00
울랄라횟집,회,4.4,111,"서울 송파구 백제고분로15길 44 1층
(지번) 잠실동 207-3",37.50930444,127.0848614,02-416-7684,"광어 (중) (45,000원), 우럭 (중) (50,000원), 광어+우럭 (소) (45,000원), 산낙지 (20,000원), 멍게 (15,000원)",영업시간 월~토 17:00 ~ 23:00
현순자용대리코다리찜 본점,"해물,생선",4,42,"서울 송파구 백제고분로41길 41 1층
(지번) 송파동 8-3",37.50907764,127.1056709,02-412-7729,"김치찌개(2인이상) (10,000원), 코다리찜 (소) (42,000원), 생새우동태찌개 (소) (26,000원), 낙지볶음 (소) (35,000원), 생고기김치찌개 (소) (20,000원), 제육볶음(소) (24,000원), 코다리정식(2인이상)(점심) (15,000원), 낙지볶음정식(2인이상)(점심) (14,000원), 제육볶음정식(2인이상)(점심) (10,000원), 동태찌개 (10,000원)",매일 11:00 ~ 22:00
광양불고기,"불고기,두루치기",3,40,"서울 송파구 백제고분로39길 6
(지번) 석촌동 174",37.50502592,127.1054578,02-420-0211,"광양불고기 (미국산) (32,000원), 냉면 (8,000원), 광양불고기 (한우) (45,000원), 생등심 (150g) (48,000원), 생등심불고기 (180g) (48,000원), 육수 불고기 (280g) (28,000원), 소양념갈비 (300g) (32,000원), 돼지통갈비 (300g) (18,000원), 돼지석쇠불고기 (200g) (18,000원), 갈비탕 (12,000원), 매운등갈비찜 (10,000원), 육개장 (9,000원), 육회비빔밥 (12,000원), 불고기비빔밥 (12,000원), 뚝배기불고기 (10,000원), 뚝배기김치찌개 (8,000원), 한우차돌된장찌개 (9,000원), 강원도황태구이 (10,000원), 간장게장백반 (20,000원), 양념게장백반 (10,000원)",매일 11:30 ~ 22:00
팡즈,중식,4.2,613,"서울 송파구 백제고분로41길 27 1층
(지번) 송파동 11-2",37.50829362,127.1066313,02-2042-4687,"차오멘 (12,000원), 제네럴 쏘 치킨 (18,000원), 유포멘 (12,000원), 완탕멘 (12,000원), 중화 비빔밥 (12,000원), 마파두부 (12,000원), 칠리새우 (24,000원), 사천식 닭날개 (22,000원), 홍콩식 토스트 (6,000원), 타이완 소세지 (6,000원)",월~금 15:00 ~ 17:00
공씨네족발보쌈,"족발,보쌈",3.9,47,"서울 송파구 석촌호수로12길 17 1층
(지번) 잠실동 212-31",37.50885691,127.0846095,02-418-7197,"왕족발 (25,000원), 보쌈 (25,000원), 홍어무침 (15,000원), 막국수 (7,000원), 닭강정 (7,000원), 세트（족발＋보쌈） (45,000원), 살로만족발大 (32,000원), 살로만족발中 (27,000원), 족발＋홍어무침 (35,000원), 매콤껍데기 (10,000원), 공기밥 (1,000원), 김치＋무말랭이 세트 (3,000원), 상추 추가 (1,000원), 콜라 500mL (2,000원), 콜라 1.25L (3,000원), 사이다 500mL (2,000원)",매일 11:00 ~ 02:00
소요리한상,일본식주점,4.1,63,"서울 송파구 백제고분로41길 33 1층 102호
(지번) 송파동 10-7",37.50857373,127.1063409,0507-1342-7195,"아롱사태 오향장육 (22,000원), 한우채끝 타다끼 (22,000원), 한우채끝 스테이크 배추구이 (25,000원), 가츠산도와 방토절임 (16,000원), 삼겹구이와 묵은지감자사라다 (22,000원), 중화제육 (22,000원), 닭목살볶음 (20,000원), 칠리가지튀김 (16,000원), 가리비튀김 메쉬크림소스 (20,000원), 볼로네제 가지구이 (16,000원), 화이트 라구파스타 (19,000원), 스키야키 (22,000원), 토마토 소세지스튜 (19,000원), 모시조개 수제비탕 (25,000원), 육회타르트 (12,000원), 가지버터구이 미소소스 (9,000원), 방토절임 (10,000원), 모듬사시미 (10점) (20,000원), 남해 대 우니한판 (45,000원), 우니크림파스타 (28,000원), 트러플소스 광어사시미 (16,000원), 시메사바 (20,000원), 청어 김말이 사시미 (20,000원), 고등어봉초밥 (25,000원), 모듬스시 (20,000원), 네기도로마끼 (20,000원), 우니한우육회 (38,000원), 서양육회 (22,000원), 한우육회마끼 (20,000원)",영업시간 월~토 18:00 ~ 23:50
온달토종순대국,국밥,4.4,106,"서울 송파구 동남로2길 18 1층
(지번) 문정동 53",37.48766381,127.1227096,02-404-2727,"순대국밥 (10,000원), 순대국밥 (특) (11,000원), 오소리국밥 (11,000원), 술국 (14,000원)",월~금 15:00 ~ 17:00
원산만두,분식,3.7,214,"서울 송파구 백제고분로46길 39 1층
(지번) 송파동 145-13",37.50702613,127.1152162,02-420-1109,"고기만두 (6,000원), 김치만두 (6,000원), 군만두 (7,000원), 냉면 (8,000원), 손칼국수 (8,000원), 떡만두국 (8,000원), 냉콩국수 (10,000원), 라면 (4,500원)","영업시간 월,수,목,금,토,일 11:00 ~ 15:00"
본가진미간장게장,"게,대게",3.7,737,"서울 송파구 백제고분로 420 1층
(지번) 송파동 134-1",37.50832705,127.1113122,02-422-5081,메뉴 없음,매일 11:00 ~ 22:00
화덕고깃간 신천본점,"육류,고기",3.1,93,"서울 송파구 백제고분로9길 23 1층
(지번) 잠실동 191-5",37.50971261,127.0816527,02-417-2888,"삼겹살 (180g) (13,000원), 특목살 (180g) (13,000원), 항정살 (150g) (14,000원), 가브리살 (150g) (13,000원), 등갈비 (700g) (29,000원), 볶음밥 (1인) (3,000원)",매일 16:00 ~ 24:00
도삭면공방,중식,4.1,242,"서울 송파구 백제고분로7길 8-12 승현빌딩 1층
(지번) 잠실동 195-10",37.50988439,127.0797241,02-417-8868,"짜장도삭면 (9,000원), 도삭면 (10,000원), 탄탄비빔면 (8,000원), 쇼룽포 (6개) (8,000원), 쇼마이 (5개) (9,000원), 어향육슬 덮밥 (8,000원), 어향가지 덮밥 (8,000원), 구채교 (9,000원), 동파육덮밥 (11,000원)",월~토 11:00 ~ 23:00
통큰양푼이찌개 본점,"찌개,전골",4.8,12,"서울 송파구 올림픽로49길 22 1층
(지번) 풍납동 503-8",37.5314877,127.1191439,02-474-8086,"통돼지김치찌개 (10,000원), 의정부부대찌개(2인이상) (11,000원), 동태탕 (12,000원), 소곱창전골(2인이상) (15,000원), 고등어구이(한마리) (10,000원)","월,화,수,금,토,일 14:30 ~ 17:00"
슈야,디저트카페,4.5,57,"서울 송파구 백제고분로45길 23 1층
(지번) 송파동 39-3",37.5100146,127.108832,02-6953-9971,"아슈세트 (5,500원), 패밀리박스 (17,000원), 커스터드크림 (3,300원), 우유크림 (3,300원), 초코크림 (3,300원), 딸기크림 (3,300원), 얼그레이크림 (3,300원), 녹차크림 (3,300원), 복숭아크림 (3,300원), 흑임자크림 (3,300원), 롱슈 (3,500원), 미니슈(4개입) (4,500원), 앙버터크로칸슈 (5,000원), 라즈베리크로칸슈 (5,000원), 더티초코슈 (4,500원), 크런치초코슈 (4,500원), 솔트초코슈 (4,500원), 화이트롤슈 (5,500원), 뽀또크림슈(3개) (6,000원)",월요일
프로퍼커피바,카페,3.5,254,"서울 송파구 위례성대로22길 6 유진빌딩 1층
(지번) 오금동 8-5",37.50970869,127.1311212,02-3401-0703,"아메리카노 (5,000원), 카페라떼 (5,800원), 헤이라떼 (6,000원), 자몽티 (HOT) (7,000원), 레몬티 (HOT) (7,000원), 핸드드립 (6,000원), 콜드브루 (7,000원), 콜드브루 라떼 (7,000원), 브라운 라떼 (6,000원), 에스프레소 (5,000원), 카푸치노 (5,800원), 플랫화이트 (5,500원), 모카 (6,500원), 초코라떼 (6,000원), 오렌지주스 (7,500원), 자몽주스 (7,500원), 레몬에이드 (7,000원), 자몽에이드 (7,000원), 밀크티 웨딩임페리얼 (7,000원), 노엘 시나몬 밀크티 (7,000원)",월~토 10:00 ~ 22:00
서호생갈비,갈비,4.7,350,"서울 송파구 올림픽로32길 49 1층
(지번) 방이동 102-2",37.51268544,127.1116452,02-3432-1022,"돼지생갈비 (19,000원), 삼겹살 (17,000원), 양념오돌뼈 (14,000원), 벌집껍데기 (8,000원)",월~토 15:00 ~ 23:00
고기공원 잠실본점,"육류,고기",3.9,92,"서울 송파구 삼학사로19길 6 1층 고기공원
(지번) 삼전동 129-4",37.50595398,127.0964689,02-423-9290,"한우일반모둠 (등심+갈비살+차돌박이) (85,000원), 암퇘지 A 세트 (500g) (44,000원), 암퇘지 생 삼겹살 (180g) (16,000원), 암퇘지 생 목살 (180g) (16,000원), 한우++1(8,9) 갈비살(100g) (18,000원), 암퇘지 B 세트 (500g) (58,000원), 암퇘지 생 항정살 (150g) (18,000원), 암퇘지 생 등심덧살 (150g) (17,000원), 한우++1(8,9) 등심(100g) (19,000원), 한우++1(9)_차돌박이 (150g) (23,000원), 한우++1(8,9) 새우살(100g) (27,000원), 한우++1(8,9) 살치살(100g) (24,000원), 한돈 김치찌개 (8,000원), 차돌 된장찌개 (8,000원), 물냉면,비빔냉면 (7,000원), 계란찜 (5,000원), 볶음밥 (4,000원), 소주,맥주 (5,000원), 한우특수모둠 (업진살+살치살+새우살) (94,000원), 한우++1(9)_업진살 (100g) (21,000원)",월~금 16:00 ~ 24:00
프라자손칼국수,칼국수,3.7,197,"서울 송파구 동남로18길 40 1층
(지번) 가락동 199",37.49297452,127.1339931,02-430-4300,"칼국수 (10,000원), 수제비 (3시이후) (11,000원), 콩국수 (계절메뉴) (11,000원), 굴림만두 (11,000원)",월~토 11:00 ~ 20:30
일심해장,해장국,4,18,"서울 송파구 양산로 12
(지번) 거여동 293-1",37.48991126,127.1435904,02-407-6718,"선지해장국 (5,500원), 갈비해장국 (8,000원)",매일 00:00 ~ 24:00
아낙네그루브,"호프,요리주점",3.1,48,"서울 송파구 백제고분로45길 15 4,5층
(지번) 송파동 42",127.1096876,37.5095912,02-423-4293,메뉴 없음,월요일
돈족골 본점,갈비,3.8,129,"서울 송파구 삼학사로 66 1층
(지번) 석촌동 14-6",37.50308177,127.0974312,02-416-5252,"등갈비소금구이 (32,000원), 등갈비바베큐양념 (32,000원), 등갈비매운고추장양념 (32,000원), 훈제흑돼지삼겹살 (38,000원), 훈제양념뼈돼지갈비 (40,000원), 등갈비소금구이＋바베큐양념 (32,000원), 등갈비바베큐양념＋고추장양념 (32,000원), 등갈비소금구이＋고추장양념 (32,000원), 공기밥 (1,000원), 사이다 355mL（캔） (2,000원), 콜라 355mL（캔） (2,000원), 멸치 잔치국수 (6,000원), 직접 눌린 누룽지 (6,000원), 동치미 국수 (6,000원)",매일 09:30 ~ 24:00
장어야,장어,3.8,187,"서울 송파구 위례광장로 188 아이온스퀘어 1층 112-1호, 2층 202,213-1호
(지번) 장지동 881",37.48108554,127.1423948,02-431-9290,"국내산민물장어(100g) (110,000원)",매일 11:30 ~ 22:00
항아리닭갈비막국수,닭요리,4.3,296,"서울 송파구 송파대로 111 파크하비오 108동 지하 1층 B128호
(지번) 문정동 618",37.47968706,127.1249798,010-5778-5520,메뉴 없음,매일 11:00 ~ 22:00
대성정육식당,"육류,고기",3.8,58,"서울 송파구 석촌호수로12길 1-6 1층
(지번) 잠실동 210-53",37.50890774,127.0860943,02-412-2292,"흑돼지오겹 (1인분) (12,000원), 한우육사시미한접시 (200g) (25,000원), 한우육회한접시 (150g) (15,000원), 대성갈비탕 (10,000원), 한우암소갈비탕 (14,000원), 묵은지김치찌개 (6,000원), 제육볶음 (12,000원)",매일 11:00 ~ 22:30 · 휴게시간 매일 15:00 ~ 16:00
동대문닭한마리,닭요리,3.6,197,"서울 송파구 올림픽로30길 6
(지번) 방이동 24-8",37.51519354,127.1077819,02-420-0110,"양푼이비빔밥 (7,000원), 매생이칼국수 (8,000원), 닭칼국수 (7,000원), 닭볶음탕 (28,000원), 닭한마리 (22,000원)",매일 10:00 ~ 23:00
쏘아베,이탈리안,3.6,25,"서울 송파구 위례성대로 178 아이에프빌딩 1층
(지번) 오금동 3",37.51022788,127.1306881,02-430-0345,"마르게리따 (21,000원), 고르곤졸라 (23,500원), 토마토메짜루나 (26,500원), 고르곤졸라크림메짜루나 (26,500원), 치킨리조또 (23,500원), 버섯크림리조또 (24,000원)",매일 15:00 ~ 17:00
달빛오징어광어 본점,회,4.2,34,"서울 송파구 백제고분로39길 31 1층
(지번) 석촌동 161-4",37.50689424,127.1034205,02-6338-2111,"광어회 (23,000원), 광어 모듬 (40,000원), (특) 모듬회 (60,000원), 연어회 (25,000원), 우럭회 (25,000원), 광어회+광어물회 (44,000원), 광어회 + 연어회 (45,000원), 광어회 + 우럭회 (45,000원), 광어회+도다리세꼬시 (45,000원), 모듬튀김(새우+대게다리+오징어) (20,000원), 연어 모듬 (42,000원), 우럭 모듬 (42,000원), 도다리세꼬시 모듬(도다리+해산물) (42,000원), 광어무침 (24,000원), 광어물회 (24,000원), 연어물회 (26,000원), 우럭무침 (26,000원), 우럭물회 (26,000원), 도다리세꼬시 (25,000원), 도다리세꼬시무침 (26,000원), 도다리세꼬시물회 (26,000원), 연어회 + 도다리세꼬시 (46,000원), 광어회 + 미니매운탕 (28,000원), 광어회+연어회+광어물회 (68,000원), 광어회+우럭회+미니매운탕 (52,000원), 광어회 + 연어회 + 미니매운탕 (52,000원), 광어회+연어회+우럭회 (68,000원), 광어회+연어회+우럭회+미니매운탕 (74,000원), 보해소주(16.8도) (3,500원), 카스 (4,000원)",월~토 15:00 ~ 23:00
디저티스트,디저트카페,4,399,"서울 송파구 송파대로48길 37 호수임광아파트상가 2층
(지번) 송파동 33",37.51068184,127.1076045,010-5727-3105,"사이폰 아메리카노 (5,500원), 사이폰 카페라떼 (5,800원), 돌체라떼(ICE) (6,300원), 쇼콜라 (7,000원), 콜드브루커피(ICE) (5,800원), 아인슈페너(ICE) (6,000원), 오렌지&레몬에이드(ICE) (6,500원), 자댕블루 (7,000원), 카모마일 (7,000원), 세이지 (7,000원), 로열밀크티 (7,000원), 스파클링 와인 (모스카토) (8,000원), 샤인머스켓 파르페(청포도 샤벳, 적포도 샤벳, 바닐라 아이스크림) (14,500원), 자몽에이드(ICE) (6,500원)",매일 12:00 ~ 21:30
그리지하우스,"스테이크,립",4,217,"서울 송파구 백제고분로41길 43-17 1층
(지번) 송파동 8-11",37.50872798,127.1049403,02-6013-8169,"슬로피조 함박스테이크 (21,900원), 갈릭함박스테이크 (19,900원), 오리지날 베이컨 250g (18,900원), 오리지널함박스테이크 (17,900원), 칠리프라이즈 (9,900원), 버섯크림스프 （비조리） (4,900원), 감자튀김 （French Fries） (5,900원), 코올슬로 (5,900원), 어니언링（onion ring） (8,900원), 콜라 （캔 355ml） (3,000원), 사이다 （캔 355ml） (3,000원), 제로콜라 (3,000원), 산펠리그리노（병 250ml） (3,500원), 레몬에이드 （병 330ml） (5,500원), 진저에일 （캔 250ml） (3,000원)",매일 15:00 ~ 17:30
커피바이 로스터스,커피전문점,3.6,45,"서울 송파구 백제고분로17길 56 2층
(지번) 잠실동 208-1",37.51045418,127.0852781,02-415-4153,"아메리카노 (5,300원), 카페라떼 (6,300원)",매일 10:00 ~ 21:00
맥호프 잠실본점,"호프,요리주점",4.5,184,"서울 송파구 올림픽로10길 8 1층
(지번) 잠실동 179-4",37.51098013,127.080875,0507-1359-7063,메뉴 없음,"영업시간 월,화,수,목,일 17:00 ~ 02:00"
내꾸미쭈꾸미 본점,"해물,생선",3.8,70,"서울 송파구 성내천로 106
(지번) 오금동 144-3",37.49974202,127.1400871,02-443-6969,"쭈꾸미볶음 (11,000원)",매일 15:00 ~ 17:00
메기본가,"해물,생선",4.3,53,"서울 송파구 새말로5길 11
(지번) 문정동 57-8",37.48356155,127.1242334,02-409-3287,"참게메기매운탕 (소) (40,000원), 빠가사리매운탕 (소) (45,000원), 메기매운탕 (소) (35,000원), 참게매운탕 (소) (50,000원), 잡고기매운탕 (소) (50,000원)",매일 15:00 ~ 17:00
두꺼비닷컴,떡볶이,4.4,57,"서울 송파구 동남로18길 39 1층, 두꺼비닷컴
(지번) 가락동 189-8",37.49332359,127.1342943,02-407-0675,메뉴 없음,월~토 11:00 ~ 21:00
파오파오 새마을시장본점,분식,4.1,60,"서울 송파구 석촌호수로12길 22 1층 101호
(지번) 잠실동 205-16",37.5089469,127.0840116,02-412-9198,"새우만두 1人（6개） (6,000원), 김치만두 1人（10개） (6,000원), 고기만두 1人（10개） (6,000원), 냉동 고기만두 1봉（15개） (7,900원), 냉동 김치만두 1봉（15개） (7,900원), 냉동 새우만두 1봉（10개） (7,900원), ""바사삭""새우튀김만두 1人 （7개） (7,000원), 단무지 추가 （30g x 1개） (500원)",월요일
서래냉면,냉면,3.1,18,"서울 송파구 올림픽로 300 롯데월드몰 5층
(지번) 신천동 29",37.51371299,127.1043018,02-3213-4524,"비빔냉면 (13,000원), 갈비탕 (18,000원), 물냉면 (13,000원), 회냉면 (14,000원), 국밥 (12,000원), 만두국 (12,000원), 만두갈비탕 (18,000원), 떡만두국 (12,000원), 떡국 (12,000원), 만두 (9,000원), 공기밥 (2,000원), 사리 (6,000원), 콜라, 사이다 (2,000원)",매일 10:30 ~ 22:00
푼주,한식,4.3,246,"서울 송파구 새말로 114 1층
(지번) 문정동 83-22",37.48262736,127.1266269,02-408-6444,"vip room 1인 (99,000원), 푼주코스 1인 (79,000원), 파운드케익 (9,000원), 하몽감자전 (18,000원), 한돈곰탕 (10,000원)",월요일
골든타이,태국음식,3.7,176,"서울 송파구 위례성대로 66 1층
(지번) 방이동 171-4",37.51470175,127.1194229,02-461-8089,메뉴 없음,매일 15:00 ~ 17:00
장지골양곱창전문집 본점,"곱창,막창",4.3,205,"서울 송파구 송파대로 106-16
(지번) 문정동 75-6",37.48039547,127.1264649,02-403-7733,"양깃머리(200g) (27,000원), 곱창구이(200g) (25,000원), 대창구이(200g) (22,000원), 막창구이(200g) (22,000원), 곱창전골(중) (48,000원), 갈비탕 (15,000원), 내장탕 (11,000원), 장지해장국 (9,000원)",매일 10:30 ~ 23:00
어리랑,회,4.4,52,"서울 송파구 풍성로26길 16
(지번) 풍납동 157-7",37.53229035,127.1191115,02-472-8777,"광어활어회 한상차림(대) (63,000원), 광어활어회 한상차림(중) (53,000원), 광어활어회 한상차림(소) (43,000원)","월,화,목,금,토,일 14:30 ~ 17:00"
투뿔한우천국,"육류,고기",4.1,497,"서울 송파구 오금로15길 9 2층
(지번) 방이동 68-8",37.51268957,127.1093412,010-6464-0098,"1++생등심 500g(로얄등급) (69,000원), 1++꽃등심 300g(로얄등급) (54,000원), 1++한우모듬 500g(로얄등급) (79,000원), 1++제비추리 150g(로얄등급) (26,000원), 1++갈비살 150g(로얄등급) (26,000원), 1++차돌박이 200g (로얄등급) (21,000원), 1++생등심 반 250g(로얄등급) (35,000원), 육사시미 大 400g (66,000원), 육사시미 小 200g (33,000원), 육회 大 400g (62,000원), 육회 小 200g (31,000원), 한우육회비빔면 (9,000원), 차돌라면 (6,000원), 김치말이국수 (6,000원), 차돌된장술밥 (13,000원), 묵사발 (6,000원), 차돌된장찌개 (6,000원), 깍두기볶음밥 (6,000원)",매일 11:00 ~ 04:00
호이안로스터리 1호점,카페,4.2,124,"서울 송파구 법원로 128 SKV1 GL빌딩 B동 115호
(지번) 문정동 204-1",37.48683143,127.120454,02-527-8929,메뉴 없음,매일 11:00 ~ 22:00
카페이클립스,카페,4.2,77,"서울 송파구 송파대로49길 52 나인파크A 201호
(지번) 석촌동 24",37.50618752,127.0989685,0502-5550-6057,"버터밀크스콘 (4,000원), 크림치즈브라우니 (5,000원), 소금초코스콘 (4,000원), 피칸파이 (6,500원), 딸기브라우니 (5,000원), 무화과 마스카포네케이크 (8,000원), 티라미슈 (8,000원), 에스프레소 (4,500원), 아메리카노 (5,000원), 라떼 (5,500원), 생과일쥬스 (7,000원), 바닐라빈라떼 (6,000원), 카라멜라떼 (6,000원), 초콜렛라떼 (6,000원), 블루 문 (6,500원), 엘로우 문 (6,500원), 아포카도애플크림블 (6,500원), 밀크 (5,500원), 블루레몬에이드 (6,000원), 로얄자몽티 (6,000원), 요거트 크레놀라 (6,500원)",월요일
토성유황오리,오리,3.6,484,"서울 송파구 위례성대로18길 28-12 1층
(지번) 방이동 202-6",37.51012507,127.1246036,0507-1448-5289,"유황오리진흙구이（3~4인분） (82,000원), 통훈제오리 바비큐_한마리 (77,000원), 통훈제오리 바비큐_반마리 (45,000원), 유황오리 세트 (97,000원), 쟁반막국수 （2~3인분） (20,000원), 콜라355mL (2,000원), 사이다355mL (2,000원)",매일 10:00 ~ 22:00
장칼집,국수,3.7,243,"서울 송파구 가락로6길 3
(지번) 석촌동 252-14",37.49931232,127.1026576,02-420-7935,메뉴 없음,영업시간 월~토 11:00 ~ 15:00
창룡,중국요리,4.5,47,"서울 송파구 새말로5길 22 1층
(지번) 문정동 58-23",37.48444428,127.1241355,02-474-8812,"차돌짬뽕 (11,000원), 알새우볶음밥 (10,000원), 해물쟁반짜장(2인) (18,000원), 창룡짬뽕 (9,000원), 옛날짜장 (7,000원), 크림새우 (38,000원), 찹쌀탕수육(소) (19,000원), 해물누룽지탕 (64,000원), 팔보채 (64,000원), 팔진양장피 (69,000원), 활조개야채볶음 (13,000원), 깐풍기(소) (22,000원), 칠리중새우 (35,000원), 고추잡채 (36,000원), 유산슬 (39,000원), 전가복 (110,000원), 한우짬뽕 (13,000원)",월~금 15:00 ~ 17:00
빈티지1981,와인바,4.1,28,"서울 송파구 석촌호수로 194 태호빌딩 2층
(지번) 석촌동 1-3",37.50624254,127.0985772,0502-5551-1751,메뉴 없음,"영업시간 월,화,목,금 17:00 ~ 24:00"
소문난곱창,"곱창,막창",3.1,80,"서울 송파구 거마로22길 33 1층
(지번) 마천동 136-15",37.49758704,127.1506019,02-443-2797,"곱창볶음(1인) (14,000원), 순대볶음 (14,000원), 알곱창 (14,000원), 닭갈비 (14,000원), 순대 (5,000원)",매일 10:30 ~ 23:30
진또배기,닭요리,3.4,33,"서울 송파구 중대로9길 51 부성빌딩 1층
(지번) 가락동 91-5",37.49745835,127.1191257,02-404-6888,"닭볶음탕（뼈） (27,000원), 닭볶음탕（순살） (27,000원), 안동찜닭（뼈） (27,000원), 안동찜닭（순살） (27,000원), 닭한마리（뼈,비조리） (27,000원), 전복삼계탕 (22,000원), 능이삼계탕 (21,000원), 전복능이삼계탕 (24,000원), 여름별미 초계국수 (10,000원), 공기밥 (1,000원)",월요일
신천생태,"해물,생선",4.1,19,"서울 송파구 올림픽로8길 32 대양빌딩 1층
(지번) 잠실동 198-7",37.50877603,127.0804514,02-418-2642,"생태탕 (16,000원), 생대구탕 (19,000원), 가자미조림(소) (35,000원), 문어 (40,000원), 대구전 (15,000원), 생태찌개 (가격정보 없음)",월~토 11:00 ~ 22:00
갯벌의진주,조개,4.2,46,"서울 송파구 송파대로30길 41 1층
(지번) 가락동 76-5",37.49623709,127.1213761,02-443-8882,"조개찜(중) (55,000원)",월~목 15:00 ~ 24:00
잠실꽃낙지,"해물,생선",4.4,185,"서울 송파구 백제고분로19길 7 1층
(지번) 잠실동 235-11",37.50555706,127.0866244,02-412-7589,"산낙지볶음 (22,000원), 점심특가 낙지볶음 (11,000원), 낙지볶음 (13,000원), 삼낙볶음 (15,000원), 차낙볶음 (16,000원), 곱낙볶음 (17,000원), 연포해장국 (9,000원), 산낙지회 (18,000원), 연포탕 (40,000원), 산낙지철판 (40,000원)",매일 11:30 ~ 22:00
사랑채,"육류,고기",3.8,98,"서울 송파구 석촌호수로18길 9 1층
(지번) 석촌동 156",37.50617855,127.101257,02-422-5111,메뉴 없음,매일 11:00 ~ 22:30
